zipcode_id,name,state_id
5479,17740,39
5480,17742,39
5481,17744,39
5482,17745,39
5483,17747,39
5484,17748,39
5485,17749,39
5486,17750,39
5487,17751,39
5488,17752,39
5489,17754,39
5490,17756,39
5491,17758,39
5492,17760,39
5493,17762,39
5494,17763,39
5495,17764,39
5496,17765,39
5497,17768,39
5498,17771,39
5499,17772,39
5500,17774,39
5501,17776,39
5502,17777,39
5503,17778,39
5504,17779,39
5505,17801,39
5506,17810,39
5507,17812,39
5508,17813,39
5509,17814,39
5510,17815,39
5511,17820,39
5512,17821,39
5513,17822,39
5514,17823,39
5515,17824,39
5516,17827,39
5517,17829,39
5518,17830,39
5519,17832,39
5520,17834,39
5521,17835,39
5522,17836,39
5523,17837,39
5524,17840,39
5525,17841,39
5526,17842,39
5527,17844,39
5528,17845,39
5529,17846,39
5530,17847,39
5531,17850,39
5532,17851,39
5533,17853,39
5534,17855,39
5535,17856,39
5536,17857,39
5537,17859,39
5538,17860,39
5539,17861,39
5540,17862,39
5541,17864,39
5542,17865,39
5543,17866,39
5544,17867,39
5545,17868,39
5546,17870,39
5547,17872,39
5548,17876,39
5549,17878,39
5550,17880,39
5551,17881,39
5552,17884,39
5553,17885,39
5554,17886,39
5555,17887,39
5556,17888,39
5557,17889,39
5558,17901,39
5559,17920,39
5560,17921,39
5561,17922,39
5562,17923,39
5563,17925,39
5564,17929,39
5565,17930,39
5566,17931,39
5567,17933,39
5568,17934,39
5569,17935,39
5570,17936,39
5571,17938,39
5572,17941,39
5573,17943,39
5574,17944,39
5575,17945,39
5576,17946,39
5577,17948,39
5578,17949,39
5579,17951,39
5580,17952,39
5581,17953,39
5582,17954,39
5583,17957,39
5584,17959,39
5585,17960,39
5586,17961,39
5587,17963,39
5588,17964,39
5589,17965,39
5590,17967,39
5591,17968,39
5592,17970,39
5593,17972,39
5594,17974,39
5595,17976,39
5596,17978,39
5597,17979,39
5598,17980,39
5599,17981,39
5600,17982,39
5601,17983,39
5602,17985,39
5603,18011,39
5604,18013,39
5605,18014,39
5606,18015,39
5607,18016,39
5608,18017,39
5609,18018,39
5610,18020,39
5611,18030,39
5612,18031,39
5613,18032,39
5614,18034,39
5615,18035,39
5616,18036,39
5617,18037,39
5618,18038,39
5619,18040,39
5620,18041,39
5621,18042,39
5622,18045,39
5623,18046,39
5624,18049,39
5625,18051,39
5626,18052,39
5627,18053,39
5628,18054,39
5629,18055,39
5630,18056,39
5631,18058,39
5632,18059,39
5633,18062,39
5634,18063,39
5635,18064,39
5636,18066,39
5637,18067,39
5638,18068,39
5639,18069,39
5640,18070,39
5641,18071,39
5642,18072,39
5643,18073,39
5644,18074,39
5645,18076,39
5646,18077,39
5647,18078,39
5648,18079,39
5649,18080,39
5650,18081,39
5651,18083,39
5652,18085,39
5653,18086,39
5654,18087,39
5655,18088,39
5656,18091,39
5657,18092,39
5658,18101,39
5659,18102,39
5660,18103,39
5661,18104,39
5662,18105,39
5663,18106,39
5664,18109,39
5665,18195,39
5666,18201,39
5667,18202,39
5668,18210,39
5669,18211,39
5670,18212,39
5671,18214,39
5672,18216,39
5673,18218,39
5674,18219,39
5675,18220,39
5676,18221,39
5677,18222,39
5678,18223,39
5679,18224,39
5680,18225,39
5681,18229,39
5682,18230,39
5683,18231,39
5684,18232,39
5685,18234,39
5686,18235,39
5687,18237,39
5688,18239,39
5689,18240,39
5690,18241,39
5691,18242,39
5692,18244,39
5693,18245,39
5694,18246,39
5695,18248,39
5696,18249,39
5697,18250,39
5698,18251,39
5699,18252,39
5700,18254,39
5701,18255,39
5702,18256,39
5703,18301,39
5704,18302,39
5705,18321,39
5706,18322,39
5707,18323,39
5708,18324,39
5709,18325,39
5710,18326,39
5711,18327,39
5712,18328,39
5713,18330,39
5714,18331,39
5715,18332,39
5716,18333,39
5717,18334,39
5718,18335,39
5719,18336,39
5720,18337,39
5721,18340,39
5722,18342,39
5723,18343,39
5724,18344,39
5725,18346,39
5726,18347,39
5727,18349,39
5728,18350,39
5729,18351,39
5730,18352,39
5731,18353,39
5732,18354,39
5733,18355,39
5734,18356,39
5735,18357,39
5736,18360,39
5737,18370,39
5738,18371,39
5739,18372,39
5740,18403,39
5741,18405,39
5742,18407,39
5743,18411,39
5744,18413,39
5745,18414,39
5746,18415,39
5747,18417,39
5748,18419,39
5749,18420,39
5750,18421,39
5751,18424,39
5752,18425,39
5753,18426,39
5754,18427,39
5755,18428,39
5756,18430,39
5757,18431,39
5758,18433,39
5759,18434,39
5760,18435,39
5761,18436,39
5762,18437,39
5763,18438,39
5764,18439,39
5765,18441,39
5766,18443,39
5767,18444,39
5768,18445,39
5769,18446,39
5770,18447,39
5771,18451,39
5772,18452,39
5773,18453,39
5774,18454,39
5775,18455,39
5776,18456,39
5777,18457,39
5778,18458,39
5779,18459,39
5780,18460,39
5781,18461,39
5782,18462,39
5783,18463,39
5784,18464,39
5785,18465,39
5786,18466,39
5787,18469,39
5788,18470,39
5789,18471,39
5790,18472,39
5791,18473,39
5792,18503,39
5793,18504,39
5794,18505,39
5795,18507,39
5796,18508,39
5797,18509,39
5798,18510,39
5799,18512,39
5800,18517,39
5801,18518,39
5802,18519,39
5803,18602,39
5804,18603,39
5805,18610,39
5806,18612,39
5807,18614,39
5808,18615,39
5809,18616,39
5810,18617,39
5811,18618,39
5812,18619,39
5813,18621,39
5814,18622,39
5815,18623,39
5816,18624,39
5817,18625,39
5818,18626,39
5819,18628,39
5820,18629,39
5821,18630,39
5822,18631,39
5823,18632,39
5824,18634,39
5825,18635,39
5826,18636,39
5827,18640,39
5828,18641,39
5829,18642,39
5830,18643,39
5831,18644,39
5832,18651,39
5833,18653,39
5834,18655,39
5835,18656,39
5836,18657,39
5837,18660,39
5838,18661,39
5839,18701,39
5840,18702,39
5841,18704,39
5842,18705,39
5843,18706,39
5844,18707,39
5845,18708,39
5846,18709,39
5847,18801,39
5848,18810,39
5849,18812,39
5850,18814,39
5851,18816,39
5852,18817,39
5853,18818,39
5854,18821,39
5855,18822,39
5856,18823,39
5857,18824,39
5858,18825,39
5859,18826,39
5860,18828,39
5861,18829,39
5862,18830,39
5863,18831,39
5864,18832,39
5865,18833,39
5866,18834,39
5867,18837,39
5868,18840,39
5869,18842,39
5870,18843,39
5871,18844,39
5872,18845,39
5873,18846,39
5874,18847,39
5875,18848,39
5876,18850,39
5877,18851,39
5878,18853,39
5879,18854,39
5880,18901,39
5881,18902,39
5882,18912,39
5883,18913,39
5884,18914,39
5885,18915,39
5886,18917,39
5887,18920,39
5888,18923,39
5889,18925,39
5890,18929,39
5891,18930,39
5892,18932,39
5893,18935,39
5894,18936,39
5895,18938,39
5896,18940,39
5897,18942,39
5898,18944,39
5899,18947,39
5900,18950,39
5901,18951,39
5902,18954,39
5903,18955,39
5904,18960,39
5905,18962,39
5906,18964,39
5907,18966,39
5908,18969,39
5909,18970,39
5910,18972,39
5911,18974,39
5912,18976,39
5913,18977,39
5914,18980,39
5915,19001,39
5916,19002,39
5917,19003,39
5918,19004,39
5919,19006,39
5920,19007,39
5921,19008,39
5922,19009,39
5923,19010,39
5924,19012,39
5925,19013,39
5926,19014,39
5927,19015,39
5928,19017,39
5929,19018,39
5930,19020,39
5931,19021,39
5932,19022,39
5933,19023,39
5934,19025,39
5935,19026,39
5936,19027,39
5937,19029,39
5938,19030,39
5939,19031,39
5940,19032,39
5941,19033,39
5942,19034,39
5943,19035,39
5944,19036,39
5945,19038,39
5946,19040,39
5947,19041,39
5948,19043,39
5949,19044,39
5950,19046,39
5951,19047,39
5952,19050,39
5953,19053,39
5954,19054,39
5955,19055,39
5956,19056,39
5957,19057,39
5958,19060,39
5959,19061,39
5960,19063,39
5961,19064,39
5962,19066,39
5963,19067,39
5964,19070,39
5965,19072,39
5966,19073,39
5967,19074,39
5968,19075,39
5969,19076,39
5970,19078,39
5971,19079,39
5972,19081,39
5973,19082,39
5974,19083,39
5975,19085,39
5976,19086,39
5977,19087,39
5978,19090,39
5979,19094,39
5980,19095,39
5981,19096,39
5982,19102,39
5983,19103,39
5984,19104,39
5985,19106,39
5986,19107,39
5987,19109,39
5988,19111,39
5989,19112,39
5990,19113,39
5991,19114,39
5992,19115,39
5993,19116,39
5994,19118,39
5995,19119,39
5996,19120,39
5997,19121,39
5998,19122,39
5999,19123,39
6000,19124,39
6001,19125,39
6002,19126,39
6003,19127,39
6004,19128,39
6005,19129,39
6006,19130,39
6007,19131,39
6008,19132,39
6009,19133,39
6010,19134,39
6011,19135,39
6012,19136,39
6013,19137,39
6014,19138,39
6015,19139,39
6016,19140,39
6017,19141,39
6018,19142,39
6019,19143,39
6020,19144,39
6021,19145,39
6022,19146,39
6023,19147,39
6024,19148,39
6025,19149,39
6026,19150,39
6027,19151,39
6028,19152,39
6029,19153,39
6030,19154,39
6031,19301,39
6032,19310,39
6033,19311,39
6034,19312,39
6035,19316,39
6036,19317,39
6037,19319,39
6038,19320,39
6039,19330,39
6040,19333,39
6041,19335,39
6042,19341,39
6043,19342,39
6044,19343,39
6045,19344,39
6046,19345,39
6047,19348,39
6048,19350,39
6049,19352,39
6050,19355,39
6051,19358,39
6052,19362,39
6053,19363,39
6054,19365,39
6055,19367,39
6056,19372,39
6057,19373,39
6058,19374,39
6059,19375,39
6060,19380,39
6061,19382,39
6062,19383,39
6063,19390,39
6064,19401,39
6065,19403,39
6066,19405,39
6067,19406,39
6068,19422,39
6069,19425,39
6070,19426,39
6071,19428,39
6072,19435,39
6073,19436,39
6074,19437,39
6075,19438,39
6076,19440,39
6077,19442,39
6078,19444,39
6079,19446,39
6080,19453,39
6081,19454,39
6082,19456,39
6083,19457,39
6084,19460,39
6085,19462,39
6086,19464,39
6087,19465,39
6088,19468,39
6089,19472,39
6090,19473,39
6091,19474,39
6092,19475,39
6093,19477,39
6094,19492,39
6095,19501,39
6096,19503,39
6097,19504,39
6098,19505,39
6099,19506,39
6100,19507,39
6101,19508,39
6102,19510,39
6103,19511,39
6104,19512,39
6105,19518,39
6106,19519,39
6107,19520,39
6108,19522,39
6109,19523,39
6110,19525,39
6111,19526,39
6112,19529,39
6113,19530,39
6114,19533,39
6115,19534,39
6116,19535,39
6117,19536,39
6118,19538,39
6119,19539,39
6120,19540,39
6121,19541,39
6122,19543,39
6123,19544,39
6124,19545,39
6125,19547,39
6126,19549,39
6127,19550,39
6128,19551,39
6129,19554,39
6130,19555,39
6131,19559,39
6132,19560,39
6133,19562,39
6134,19564,39
6135,19565,39
6136,19567,39
6137,19601,39
6138,19602,39
6139,19604,39
6140,19605,39
6141,19606,39
6142,19607,39
6143,19608,39
6144,19609,39
6145,19610,39
6146,19611,39
6147,19701,9
6148,19702,9
6149,19703,9
6150,19706,9
6151,19707,9
6152,19709,9
6153,19710,9
6154,19711,9
6155,19713,9
6156,19716,9
6157,19717,9
6158,19720,9
6159,19730,9
6160,19731,9
6161,19732,9
6162,19733,9
6163,19734,9
6164,19735,9
6165,19736,9
6166,19801,9
6167,19802,9
6168,19803,9
6169,19804,9
6170,19805,9
6171,19806,9
6172,19807,9
6173,19808,9
6174,19809,9
6175,19810,9
6176,19901,9
6177,19902,9
6178,19904,9
6179,19930,9
6180,19931,9
6181,19933,9
6182,19934,9
6183,19936,9
6184,19938,9
6185,19939,9
6186,19940,9
6187,19941,9
6188,19943,9
6189,19944,9
6190,19945,9
6191,19946,9
6192,19947,9
6193,19950,9
6194,19951,9
6195,19952,9
6196,19953,9
6197,19954,9
6198,19955,9
6199,19956,9
6200,19958,9
6201,19960,9
6202,19962,9
6203,19963,9
6204,19964,9
6205,19966,9
6206,19967,9
6207,19968,9
6208,19970,9
6209,19971,9
6210,19973,9
6211,19975,9
6212,19977,9
6213,19979,9
6214,20001,8
6215,20002,8
6216,20003,8
6217,20004,8
6218,20005,8
6219,20006,8
6220,20007,8
6221,20008,8
6222,20009,8
6223,20010,8
6224,20011,8
6225,20012,8
6226,20015,8
6227,20016,8
6228,20017,8
6229,20018,8
6230,20019,8
6231,20020,8
6232,20024,8
6233,20032,8
6234,20036,8
6235,20037,8
6236,20045,8
6237,20052,8
6238,20053,8
6239,20057,8
6240,20064,8
6241,20105,47
6242,20106,47
6243,20109,47
6244,20110,47
6245,20111,47
6246,20112,47
6247,20115,47
6248,20117,47
6249,20118,47
6250,20119,47
6251,20120,47
6252,20121,47
6253,20124,47
6254,20129,47
6255,20130,47
6256,20132,47
6257,20135,47
6258,20136,47
6259,20137,47
6260,20139,47
6261,20141,47
6262,20143,47
6263,20144,47
6264,20147,47
6265,20148,47
6266,20151,47
6267,20152,47
6268,20155,47
6269,20158,47
6270,20164,47
6271,20165,47
6272,20166,47
6273,20169,47
6274,20170,47
6275,20171,47
6276,20175,47
6277,20176,47
6278,20180,47
6279,20181,47
6280,20184,47
6281,20186,47
6282,20187,47
6283,20190,47
6284,20191,47
6285,20194,47
6286,20197,47
6287,20198,47
6288,20202,8
6289,20204,8
6290,20228,8
6291,20230,8
6292,20240,8
6293,20245,8
6294,20260,8
6295,20317,8
6296,20319,8
6297,20373,8
6298,20390,8
6299,20405,8
6300,20418,8
6301,20427,8
6302,20506,8
6303,20510,8
6304,20520,8
6305,20535,8
6306,20540,8
6307,20551,8
6308,20553,8
6309,20560,8
6310,20565,8
6311,20566,8
6312,20593,8
6313,20601,21
6314,20602,21
6315,20603,21
6316,20606,21
6317,20607,21
6318,20608,21
6319,20609,21
6320,20611,21
6321,20612,21
6322,20613,21
6323,20615,21
6324,20616,21
6325,20617,21
6326,20618,21
6327,20619,21
6328,20620,21
6329,20621,21
6330,20622,21
6331,20623,21
6332,20624,21
6333,20625,21
6334,20626,21
6335,20628,21
6336,20629,21
6337,20630,21
6338,20632,21
6339,20634,21
6340,20636,21
6341,20637,21
6342,20639,21
6343,20640,21
6344,20645,21
6345,20646,21
6346,20650,21
6347,20653,21
6348,20657,21
6349,20658,21
6350,20659,21
6351,20660,21
6352,20662,21
6353,20664,21
6354,20667,21
6355,20670,21
6356,20674,21
6357,20675,21
6358,20676,21
6359,20677,21
6360,20678,21
6361,20680,21
6362,20684,21
6363,20685,21
6364,20686,21
6365,20687,21
6366,20688,21
6367,20689,21
6368,20690,21
6369,20692,21
6370,20693,21
6371,20695,21
6372,20701,21
6373,20705,21
6374,20706,21
6375,20707,21
6376,20708,21
6377,20710,21
6378,20711,21
6379,20712,21
6380,20714,21
6381,20715,21
6382,20716,21
6383,20720,21
6384,20721,21
6385,20722,21
6386,20723,21
6387,20724,21
6388,20732,21
6389,20733,21
6390,20735,21
6391,20736,21
6392,20737,21
6393,20740,21
6394,20742,21
6395,20743,21
6396,20744,21
6397,20745,21
6398,20746,21
6399,20747,21
6400,20748,21
6401,20751,21
6402,20754,21
6403,20755,21
6404,20758,21
6405,20759,21
6406,20762,21
6407,20763,21
6408,20764,21
6409,20765,21
6410,20769,21
6411,20770,21
6412,20772,21
6413,20774,21
6414,20776,21
6415,20777,21
6416,20778,21
6417,20779,21
6418,20781,21
6419,20782,21
6420,20783,21
6421,20784,21
6422,20785,21
6423,20794,21
6424,20812,21
6425,20814,21
6426,20815,21
6427,20816,21
6428,20817,21
6429,20818,21
6430,20832,21
6431,20833,21
6432,20837,21
6433,20838,21
6434,20839,21
6435,20841,21
6436,20842,21
6437,20850,21
6438,20851,21
6439,20852,21
6440,20853,21
6441,20854,21
6442,20855,21
6443,20860,21
6444,20861,21
6445,20862,21
6446,20866,21
6447,20868,21
6448,20871,21
6449,20872,21
6450,20874,21
6451,20876,21
6452,20877,21
6453,20878,21
6454,20879,21
6455,20880,21
6456,20882,21
6457,20886,21
6458,20895,21
6459,20896,21
6460,20899,21
6461,20901,21
6462,20902,21
6463,20903,21
6464,20904,21
6465,20905,21
6466,20906,21
6467,20910,21
6468,20912,21
6469,21001,21
6470,21005,21
6471,21009,21
6472,21010,21
6473,21012,21
6474,21013,21
6475,21014,21
6476,21015,21
6477,21017,21
6478,21028,21
6479,21029,21
6480,21030,21
6481,21031,21
6482,21032,21
6483,21034,21
6484,21035,21
6485,21036,21
6486,21037,21
6487,21040,21
6488,21042,21
6489,21043,21
6490,21044,21
6491,21045,21
6492,21046,21
6493,21047,21
6494,21048,21
6495,21050,21
6496,21051,21
6497,21052,21
6498,21053,21
6499,21054,21
6500,21056,21
6501,21057,21
6502,21060,21
6503,21061,21
6504,21071,21
6505,21074,21
6506,21075,21
6507,21076,21
6508,21077,21
6509,21078,21
6510,21082,21
6511,21084,21
6512,21085,21
6513,21087,21
6514,21090,21
6515,21093,21
6516,21102,21
6517,21104,21
6518,21105,21
6519,21108,21
6520,21111,21
6521,21113,21
6522,21114,21
6523,21117,21
6524,21120,21
6525,21122,21
6526,21128,21
6527,21130,21
6528,21131,21
6529,21132,21
6530,21133,21
6531,21136,21
6532,21140,21
6533,21144,21
6534,21146,21
6535,21152,21
6536,21153,21
6537,21154,21
6538,21155,21
6539,21156,21
6540,21157,21
6541,21158,21
6542,21160,21
6543,21161,21
6544,21162,21
6545,21163,21
6546,21201,21
6547,21202,21
6548,21204,21
6549,21205,21
6550,21206,21
6551,21207,21
6552,21208,21
6553,21209,21
6554,21210,21
6555,21211,21
6556,21212,21
6557,21213,21
6558,21214,21
6559,21215,21
6560,21216,21
6561,21217,21
6562,21218,21
6563,21219,21
6564,21220,21
6565,21221,21
6566,21222,21
6567,21223,21
6568,21224,21
6569,21225,21
6570,21226,21
6571,21227,21
6572,21228,21
6573,21229,21
6574,21230,21
6575,21231,21
6576,21234,21
6577,21236,21
6578,21237,21
6579,21239,21
6580,21240,21
6581,21244,21
6582,21250,21
6583,21251,21
6584,21252,21
6585,21286,21
6586,21401,21
6587,21402,21
6588,21403,21
6589,21405,21
6590,21409,21
6591,21502,21
6592,21520,21
6593,21521,21
6594,21522,21
6595,21523,21
6596,21524,21
6597,21529,21
6598,21530,21
6599,21531,21
6600,21532,21
6601,21536,21
6602,21538,21
6603,21539,21
6604,21540,21
6605,21541,21
6606,21542,21
6607,21543,21
6608,21545,21
6609,21550,21
6610,21555,21
6611,21557,21
6612,21561,21
6613,21562,21
6614,21601,21
6615,21607,21
6616,21610,21
6617,21612,21
6618,21613,21
6619,21617,21
6620,21619,21
6621,21620,21
6622,21622,21
6623,21623,21
6624,21624,21
6625,21625,21
6626,21626,21
6627,21627,21
6628,21628,21
6629,21629,21
6630,21631,21
6631,21632,21
6632,21634,21
6633,21635,21
6634,21636,21
6635,21638,21
6636,21639,21
6637,21640,21
6638,21641,21
6639,21643,21
6640,21644,21
6641,21645,21
6642,21647,21
6643,21648,21
6644,21649,21
6645,21650,21
6646,21651,21
6647,21652,21
6648,21653,21
6649,21654,21
6650,21655,21
6651,21657,21
6652,21658,21
6653,21659,21
6654,21660,21
6655,21661,21
6656,21662,21
6657,21663,21
6658,21664,21
6659,21665,21
6660,21666,21
6661,21667,21
6662,21668,21
6663,21669,21
6664,21671,21
6665,21672,21
6666,21673,21
6667,21675,21
6668,21676,21
6669,21677,21
6670,21678,21
6671,21679,21
6672,21701,21
6673,21702,21
6674,21703,21
6675,21704,21
6676,21705,21
6677,21710,21
6678,21711,21
6679,21713,21
6680,21714,21
6681,21716,21
6682,21717,21
6683,21718,21
6684,21719,21
6685,21722,21
6686,21723,21
6687,21727,21
6688,21733,21
6689,21734,21
6690,21737,21
6691,21738,21
6692,21740,21
6693,21742,21
6694,21746,21
6695,21750,21
6696,21754,21
6697,21755,21
6698,21756,21
6699,21757,21
6700,21758,21
6701,21762,21
6702,21766,21
6703,21767,21
6704,21769,21
6705,21770,21
6706,21771,21
6707,21773,21
6708,21774,21
6709,21776,21
6710,21777,21
6711,21778,21
6712,21779,21
6713,21780,21
6714,21781,21
6715,21782,21
6716,21783,21
6717,21784,21
6718,21787,21
6719,21788,21
6720,21790,21
6721,21791,21
6722,21793,21
6723,21794,21
6724,21795,21
6725,21797,21
6726,21798,21
6727,21801,21
6728,21802,21
6729,21804,21
6730,21810,21
6731,21811,21
6732,21813,21
6733,21814,21
6734,21817,21
6735,21821,21
6736,21822,21
6737,21824,21
6738,21826,21
6739,21829,21
6740,21830,21
6741,21835,21
6742,21837,21
6743,21838,21
6744,21840,21
6745,21841,21
6746,21842,21
6747,21849,21
6748,21850,21
6749,21851,21
6750,21853,21
6751,21856,21
6752,21861,21
6753,21862,21
6754,21863,21
6755,21864,21
6756,21865,21
6757,21866,21
6758,21867,21
6759,21869,21
6760,21871,21
6761,21872,21
6762,21874,21
6763,21875,21
6764,21890,21
6765,21901,21
6766,21902,21
6767,21903,21
6768,21904,21
6769,21911,21
6770,21912,21
6771,21913,21
6772,21914,21
6773,21915,21
6774,21916,21
6775,21917,21
6776,21918,21
6777,21919,21
6778,21920,21
6779,21921,21
6780,21930,21
6781,22003,47
6782,22015,47
6783,22025,47
6784,22026,47
6785,22027,47
6786,22030,47
6787,22031,47
6788,22032,47
6789,22033,47
6790,22035,47
6791,22039,47
6792,22041,47
6793,22042,47
6794,22043,47
6795,22044,47
6796,22046,47
6797,22060,47
6798,22066,47
6799,22079,47
6800,22101,47
6801,22102,47
6802,22124,47
6803,22125,47
6804,22134,47
6805,22150,47
6806,22151,47
6807,22152,47
6808,22153,47
6809,22172,47
6810,22180,47
6811,22181,47
6812,22182,47
6813,22185,47
6814,22191,47
6815,22192,47
6816,22193,47
6817,22201,47
6818,22202,47
6819,22203,47
6820,22204,47
6821,22205,47
6822,22206,47
6823,22207,47
6824,22209,47
6825,22211,47
6826,22213,47
6827,22214,47
6828,22301,47
6829,22302,47
6830,22303,47
6831,22304,47
6832,22305,47
6833,22306,47
6834,22307,47
6835,22308,47
6836,22309,47
6837,22310,47
6838,22311,47
6839,22312,47
6840,22314,47
6841,22315,47
6842,22401,47
6843,22405,47
6844,22406,47
6845,22407,47
6846,22408,47
6847,22427,47
6848,22432,47
6849,22433,47
6850,22435,47
6851,22436,47
6852,22437,47
6853,22438,47
6854,22443,47
6855,22448,47
6856,22454,47
6857,22460,47
6858,22469,47
6859,22473,47
6860,22476,47
6861,22480,47
6862,22482,47
6863,22485,47
6864,22488,47
6865,22503,47
6866,22504,47
6867,22508,47
6868,22509,47
6869,22511,47
6870,22514,47
6871,22520,47
6872,22529,47
6873,22530,47
6874,22534,47
6875,22535,47
6876,22538,47
6877,22539,47
6878,22542,47
6879,22546,47
6880,22548,47
6881,22551,47
6882,22553,47
6883,22554,47
6884,22556,47
6885,22560,47
6886,22567,47
6887,22572,47
6888,22576,47
6889,22578,47
6890,22579,47
6891,22580,47
6892,22601,47
6893,22602,47
6894,22603,47
6895,22610,47
6896,22611,47
6897,22620,47
6898,22623,47
6899,22624,47
6900,22625,47
6901,22627,47
6902,22630,47
6903,22637,47
6904,22639,47
6905,22640,47
6906,22641,47
6907,22642,47
6908,22643,47
6909,22644,47
6910,22645,47
6911,22646,47
6912,22650,47
6913,22652,47
6914,22654,47
6915,22655,47
6916,22656,47
6917,22657,47
6918,22660,47
6919,22663,47
6920,22664,47
6921,22701,47
6922,22709,47
6923,22711,47
6924,22712,47
6925,22713,47
6926,22714,47
6927,22715,47
6928,22716,47
6929,22718,47
6930,22719,47
6931,22720,47
6932,22722,47
6933,22723,47
6934,22724,47
6935,22726,47
6936,22727,47
6937,22728,47
6938,22729,47
6939,22730,47
6940,22731,47
6941,22732,47
6942,22733,47
6943,22734,47
6944,22735,47
6945,22736,47
6946,22737,47
6947,22738,47
6948,22740,47
6949,22741,47
6950,22742,47
6951,22743,47
6952,22747,47
6953,22749,47
6954,22801,47
6955,22802,47
6956,22807,47
6957,22810,47
6958,22811,47
6959,22812,47
6960,22815,47
6961,22820,47
6962,22821,47
6963,22824,47
6964,22827,47
6965,22830,47
6966,22831,47
6967,22832,47
6968,22834,47
6969,22835,47
6970,22840,47
6971,22841,47
6972,22842,47
6973,22843,47
6974,22844,47
6975,22845,47
6976,22846,47
6977,22847,47
6978,22849,47
6979,22850,47
6980,22851,47
6981,22853,47
6982,22901,47
6983,22902,47
6984,22903,47
6985,22904,47
6986,22911,47
6987,22920,47
6988,22922,47
6989,22923,47
6990,22931,47
6991,22932,47
6992,22935,47
6993,22936,47
6994,22937,47
6995,22938,47
6996,22939,47
6997,22940,47
6998,22942,47
6999,22943,47
7000,22946,47
7001,22947,47
7002,22948,47
7003,22949,47
7004,22952,47
7005,22958,47
7006,22959,47
7007,22960,47
7008,22963,47
7009,22964,47
7010,22967,47
7011,22968,47
7012,22969,47
7013,22971,47
7014,22972,47
7015,22973,47
7016,22974,47
7017,22976,47
7018,22980,47
7019,22989,47
7020,23002,47
7021,23004,47
7022,23005,47
7023,23009,47
7024,23011,47
7025,23015,47
7026,23021,47
7027,23022,47
7028,23023,47
7029,23024,47
7030,23025,47
7031,23027,47
7032,23030,47
7033,23032,47
7034,23035,47
7035,23038,47
7036,23039,47
7037,23040,47
7038,23043,47
7039,23045,47
7040,23047,47
7041,23050,47
7042,23055,47
7043,23056,47
7044,23059,47
7045,23060,47
7046,23061,47
7047,23062,47
7048,23063,47
7049,23064,47
7050,23065,47
7051,23066,47
7052,23068,47
7053,23069,47
7054,23070,47
7055,23071,47
7056,23072,47
7057,23075,47
7058,23076,47
7059,23079,47
7060,23083,47
7061,23084,47
7062,23085,47
7063,23086,47
7064,23089,47
7065,23091,47
7066,23092,47
7067,23093,47
7068,23102,47
7069,23103,47
7070,23106,47
7071,23108,47
7072,23109,47
7073,23110,47
7074,23111,47
7075,23112,47
7076,23113,47
7077,23114,47
7078,23115,47
7079,23116,47
7080,23117,47
7081,23119,47
7082,23120,47
7083,23123,47
7084,23124,47
7085,23125,47
7086,23126,47
7087,23128,47
7088,23129,47
7089,23130,47
7090,23138,47
7091,23139,47
7092,23140,47
7093,23141,47
7094,23146,47
7095,23148,47
7096,23149,47
7097,23150,47
7098,23153,47
7099,23156,47
7100,23160,47
7101,23161,47
7102,23163,47
7103,23168,47
7104,23169,47
7105,23173,47
7106,23175,47
7107,23176,47
7108,23177,47
7109,23180,47
7110,23181,47
7111,23185,47
7112,23187,47
7113,23188,47
7114,23192,47
7115,23219,47
7116,23220,47
7117,23221,47
7118,23222,47
7119,23223,47
7120,23224,47
7121,23225,47
7122,23226,47
7123,23227,47
7124,23228,47
7125,23229,47
7126,23230,47
7127,23231,47
7128,23233,47
7129,23234,47
7130,23235,47
7131,23236,47
7132,23237,47
7133,23238,47
7134,23250,47
7135,23294,47
7136,23301,47
7137,23302,47
7138,23303,47
7139,23304,47
7140,23306,47
7141,23307,47
7142,23308,47
7143,23310,47
7144,23313,47
7145,23314,47
7146,23315,47
7147,23316,47
7148,23320,47
7149,23321,47
7150,23322,47
7151,23323,47
7152,23324,47
7153,23325,47
7154,23336,47
7155,23337,47
7156,23347,47
7157,23350,47
7158,23354,47
7159,23356,47
7160,23357,47
7161,23358,47
7162,23359,47
7163,23389,47
7164,23395,47
7165,23398,47
7166,23401,47
7167,23405,47
7168,23407,47
7169,23408,47
7170,23409,47
7171,23410,47
7172,23413,47
7173,23414,47
7174,23415,47
7175,23416,47
7176,23417,47
7177,23418,47
7178,23420,47
7179,23421,47
7180,23422,47
7181,23423,47
7182,23426,47
7183,23427,47
7184,23430,47
7185,23432,47
7186,23433,47
7187,23434,47
7188,23435,47
7189,23436,47
7190,23437,47
7191,23438,47
7192,23440,47
7193,23441,47
7194,23442,47
7195,23451,47
7196,23452,47
7197,23453,47
7198,23454,47
7199,23455,47
7200,23456,47
7201,23457,47
7202,23459,47
7203,23460,47
7204,23461,47
7205,23462,47
7206,23464,47
7207,23480,47
7208,23486,47
7209,23487,47
7210,23488,47
7211,23502,47
7212,23503,47
7213,23504,47
7214,23505,47
7215,23507,47
7216,23508,47
7217,23509,47
7218,23510,47
7219,23511,47
7220,23513,47
7221,23517,47
7222,23518,47
7223,23523,47
7224,23551,47
7225,23601,47
7226,23602,47
